id,fixtureID,team_id,position,goals,shots,xg,time
1498,868284,33,home,1.00,6.00,1.25,1682859600
1499,868284,66,away,0.00,1.00,0.56,1682859600
1500,868276,35,home,4.00,7.00,1.96,1682859600
1501,868276,63,away,1.00,6.00,1.67,1682859600
1502,880065,2012,home,3.00,5.00,3.00,1682861400
1503,880065,3985,away,1.00,1.00,1.00,1682861400
1504,868283,40,home,4.00,4.00,2.20,1682868600
1505,868283,47,away,3.00,7.00,2.03,1682868600
1506,880063,597,home,5.00,10.00,5.00,1682870400
1507,880063,1994,away,1.00,6.00,1.00,1682870400
1508,881247,67,home,1.00,3.00,1.00,1682958600
1509,881247,1359,away,1.00,4.00,1.00,1682958600
1510,868282,46,home,2.00,6.00,3.46,1682967600
1511,868282,45,away,2.00,8.00,3.09,1682967600
1512,868277,42,home,3.00,10.00,1.75,1683054000
1513,868277,49,away,1.00,4.00,0.76,1683054000
1514,1020905,1084,home,1.00,2.00,1.00,1683122400
1515,1020905,555,away,2.00,3.00,2.00,1683122400
1516,868222,50,home,3.00,7.00,2.30,1683140400
1517,868222,48,away,0.00,2.00,0.43,1683140400
1518,868221,40,home,1.00,3.00,1.83,1683140400
1519,868221,36,away,0.00,3.00,0.87,1683140400
1520,881240,37,home,1.00,2.00,1.00,1683225900
1521,881240,62,away,0.00,2.00,0.00,1683225900
1522,868219,51,home,1.00,6.00,2.29,1683226800
1523,868219,33,away,0.00,5.00,1.42,1683226800
1524,880074,1994,home,0.00,2.00,0.00,1683370800
1525,880074,1088,away,1.00,5.00,1.00,1683370800
1526,880072,3985,home,1.00,2.00,1.00,1683379800
1527,880072,1085,away,5.00,10.00,5.00,1683379800
1528,868295,39,home,1.00,2.00,0.76,1683381600
1529,868295,66,away,0.00,3.00,1.48,1683381600
1530,868290,50,home,2.00,6.00,2.57,1683381600
1531,868290,63,away,1.00,2.00,0.23,1683381600
1532,868286,35,home,1.00,4.00,1.29,1683381600
1533,868286,49,away,3.00,5.00,1.35,1683381600
1534,868293,47,home,1.00,3.00,0.88,1683381600
1535,868293,52,away,0.00,2.00,0.36,1683381600
1536,880068,779,home,0.00,1.00,0.00,1683388800
1537,880068,1993,away,2.00,3.00,2.00,1683388800
1538,881574,2015,home,0.00,0.00,0.00,1683388800
1539,881574,1083,away,1.00,1.00,1.00,1683388800
1540,868289,40,home,1.00,5.00,2.24,1683390600
1541,868289,55,away,0.00,1.00,0.20,1683390600
1542,880073,2011,home,0.00,1.00,0.00,1683457200
1543,880073,1084,away,0.00,1.00,0.00,1683457200
1544,880070,555,home,2.00,7.00,2.00,1683466200
1545,880070,1080,away,1.00,2.00,1.00,1683466200
1546,880067,596,home,3.00,3.00,3.00,1683471600
1547,880067,558,away,2.00,4.00,2.00,1683471600
1548,868291,34,home,0.00,5.00,1.32,1683473400
1549,868291,42,away,2.00,6.00,1.27,1683473400
1550,880069,621,home,2.00,8.00,2.00,1683475200
1551,880069,1079,away,1.00,1.00,1.00,1683475200
1552,868294,48,home,1.00,4.00,1.30,1683482400
1553,868294,33,away,0.00,4.00,1.18,1683482400
1554,881260,44,home,3.00,7.00,3.00,1683554400
1555,881260,43,away,0.00,4.00,0.00,1683554400
1556,868288,36,home,5.00,7.00,1.64,1683554400
1557,868288,46,away,3.00,9.00,2.84,1683554400
1558,881259,54,home,1.00,3.00,1.00,1683554400
1559,881259,62,away,2.00,3.00,2.00,1683554400
1560,880071,597,home,3.00,7.00,3.00,1683554400
1561,880071,2012,away,0.00,6.00,0.00,1683554400
1562,881262,1359,home,0.00,2.00,0.00,1683554400
1563,881262,64,away,0.00,1.00,0.00,1683554400
1564,868287,51,home,1.00,5.00,3.26,1683563400
1565,868287,45,away,5.00,5.00,2.28,1683563400
1566,868292,65,home,4.00,4.00,1.80,1683572400
1567,868292,41,away,3.00,5.00,3.24,1683572400
1568,880081,1084,home,2.00,3.00,2.00,1683968400
1569,880081,1080,away,1.00,3.00,1.00,1683968400
1570,880082,1994,home,1.00,7.00,1.00,1683975600
1571,880082,558,away,1.00,8.00,1.00,1683975600
1572,868302,63,home,2.00,4.00,2.06,1683977400
1573,868302,34,away,2.00,5.00,2.42,1683977400
1574,880075,596,home,2.00,5.00,2.00,1683984600
1575,880075,621,away,2.00,3.00,2.00,1683984600
1576,868304,33,home,2.00,9.00,3.20,1683986400
1577,868304,39,away,0.00,0.00,0.33,1683986400
1578,868300,52,home,2.00,5.00,1.55,1683986400
1579,868300,35,away,0.00,0.00,0.31,1683986400
1580,868299,49,home,2.00,6.00,1.17,1683986400
1581,868299,65,away,2.00,2.00,1.30,1683986400
1582,868305,41,home,0.00,1.00,0.35,1683986400
1583,868305,36,away,2.00,4.00,1.40,1683986400
1584,868297,66,home,2.00,4.00,1.18,1683986400
1585,868297,47,away,1.00,2.00,1.37,1683986400
1586,880077,555,home,3.00,5.00,3.00,1683993600
1587,880077,3985,away,0.00,2.00,0.00,1683993600
1588,1026703,746,home,2.00,4.00,2.00,1683995400
1589,1026703,1359,away,1.00,5.00,1.00,1683995400
1590,880076,1079,home,1.00,3.00,1.00,1684062000
1591,880076,597,away,1.00,2.00,1.00,1684062000
1592,868301,45,home,0.00,3.00,1.78,1684069200
1593,868301,50,away,3.00,4.00,0.76,1684069200
1594,868298,55,home,2.00,10.00,3.70,1684069200
1595,868298,48,away,0.00,4.00,0.23,1684069200
1596,880078,1088,home,0.00,3.00,0.00,1684071000
1597,880078,1085,away,3.00,5.00,3.00,1684071000
1598,868296,42,home,0.00,2.00,0.92,1684078200
1599,868296,51,away,3.00,6.00,1.72,1684078200
1600,880080,1993,home,1.00,2.00,1.00,1684080000
1601,880080,2011,away,0.00,1.00,0.00,1684080000
1602,880079,2012,home,1.00,8.00,1.00,1684080000
1603,880079,779,away,0.00,5.00,0.00,1684080000
1604,868303,46,home,0.00,4.00,0.41,1684177200
1605,868303,40,away,3.00,5.00,2.15,1684177200
1606,1026704,1359,home,2.00,5.00,2.00,1684263600
1607,1026704,746,away,0.00,1.00,0.00,1684263600
1608,1025224,621,home,2.00,2.00,2.00,1684341000
1609,1025224,1084,away,1.00,1.00,1.00,1684341000
1610,868193,34,home,4.00,9.00,3.56,1684434600
1611,868193,51,away,1.00,2.00,0.51,1684434600
1612,880086,597,home,1.00,3.00,1.00,1684580400
1613,880086,1993,away,0.00,2.00,0.00,1684580400
1614,868313,47,home,1.00,8.00,1.83,1684582200
1615,868313,55,away,3.00,4.00,1.29,1684582200
1616,880089,1080,home,2.00,6.00,2.00,1684589400
1617,880089,596,away,2.00,5.00,2.00,1684589400
1618,880088,3985,home,0.00,5.00,0.00,1684589400
1619,880088,1088,away,3.00,6.00,3.00,1684589400
1620,868309,40,home,1.00,5.00,0.75,1684591200
1621,868309,66,away,1.00,3.00,1.35,1684591200
1622,868308,36,home,2.00,4.00,1.67,1684591200
1623,868308,52,away,2.00,5.00,1.55,1684591200
1624,868306,35,home,0.00,4.00,1.01,1684591200
1625,868306,33,away,1.00,5.00,1.41,1684591200
1626,868315,39,home,1.00,5.00,1.57,1684591200
1627,868315,45,away,1.00,4.00,1.99,1684591200
1628,880087,1085,home,3.00,6.00,3.00,1684598400
1629,880087,1994,away,0.00,3.00,0.00,1684598400
1630,868312,65,home,1.00,2.00,0.55,1684600200
1631,868312,42,away,0.00,3.00,0.64,1684600200
1632,881593,2006,home,0.00,0.00,0.00,1684607400
1633,881593,1083,away,1.00,1.00,1.00,1684607400
1634,880085,1079,home,3.00,5.00,3.00,1684666800
1635,880085,1084,away,0.00,3.00,0.00,1684666800
1636,868314,48,home,3.00,9.00,2.15,1684672200
1637,868314,63,away,1.00,3.00,0.90,1684672200
1638,868307,51,home,3.00,8.00,2.53,1684674000
1639,868307,41,away,1.00,1.00,0.60,1684674000
1640,880083,558,home,2.00,7.00,2.00,1684675800
1641,880083,555,away,1.00,5.00,1.00,1684675800
1642,868310,50,home,1.00,2.00,1.19,1684681200
1643,868310,49,away,0.00,6.00,1.25,1684681200
1644,880084,621,home,3.00,6.00,3.00,1684684800
1645,880084,779,away,0.00,1.00,0.00,1684684800
1646,880090,2011,home,4.00,6.00,4.00,1684771200
1647,880090,2012,away,0.00,0.00,0.00,1684771200
1648,868311,34,home,0.00,4.00,2.19,1684782000
1649,868311,46,away,0.00,1.00,0.09,1684782000
1650,868259,51,home,1.00,7.00,2.37,1684954800
1651,868259,50,away,1.00,4.00,1.82,1684954800
1652,868264,33,home,4.00,9.00,5.21,1685041200
1653,868264,49,away,1.00,5.00,1.94,1685041200
1654,881602,6787,home,3.00,3.00,3.00,1685113200
1655,881602,2006,away,1.00,1.00,1.00,1685113200
1656,880098,1994,home,0.00,1.00,0.00,1685185200
1657,880098,1084,away,3.00,5.00,3.00,1685185200
1658,880096,3985,home,1.00,3.00,1.00,1685194200
1659,880096,1080,away,3.00,7.00,3.00,1685194200
1660,881601,1083,home,2.00,2.00,2.00,1685199600
1661,881601,6813,away,0.00,0.00,0.00,1685199600
1662,1027910,1346,home,1.00,3.00,1.00,1685202300
1663,1027910,1359,away,1.00,4.00,1.00,1685202300
1664,880093,621,home,0.00,2.00,0.00,1685203200
1665,880093,555,away,0.00,4.00,0.00,1685203200
1666,880095,2012,home,1.00,4.00,1.00,1685203200
1667,880095,596,away,1.00,5.00,1.00,1685203200
1668,880091,558,home,0.00,2.00,0.00,1685271600
1669,880091,2011,away,0.00,4.00,0.00,1685271600
1670,880097,1993,home,2.00,2.00,2.00,1685280600
1671,880097,1079,away,1.00,1.00,1.00,1685280600
1672,880094,1088,home,2.00,4.00,2.00,1685280600
1673,880094,597,away,4.00,8.00,4.00,1685280600
1674,868320,52,home,1.00,3.00,1.47,1685287800
1675,868320,65,away,1.00,4.00,0.48,1685287800
1676,868324,33,home,2.00,8.00,2.89,1685287800
1677,868324,36,away,1.00,3.00,1.80,1685287800
1678,868316,42,home,5.00,8.00,2.81,1685287800
1679,868316,39,away,0.00,0.00,0.45,1685287800
1680,868323,46,home,2.00,4.00,1.42,1685287800
1681,868323,48,away,1.00,3.00,1.38,1685287800
1682,868322,63,home,1.00,2.00,1.50,1685287800
1683,868322,47,away,4.00,7.00,2.17,1685287800
1684,868321,45,home,1.00,6.00,1.04,1685287800
1685,868321,35,away,0.00,2.00,0.47,1685287800
1686,868317,66,home,2.00,5.00,2.85,1685287800
1687,868317,51,away,1.00,4.00,1.35,1685287800
1688,868325,41,home,4.00,10.00,1.82,1685287800
1689,868325,40,away,4.00,8.00,4.05,1685287800
1690,868319,49,home,1.00,5.00,2.27,1685287800
1691,868319,34,away,1.00,4.00,1.75,1685287800
1692,868318,55,home,1.00,4.00,1.27,1685287800
1693,868318,50,away,0.00,3.00,1.92,1685287800
1694,880092,779,home,3.00,9.00,3.00,1685289600
1695,880092,1085,away,2.00,3.00,2.00,1685289600
1696,881612,6822,home,0.00,0.00,0.00,1685790000
1697,881612,1083,away,0.00,0.00,0.00,1685790000
1698,880099,596,home,1.00,2.00,1.00,1685800800
1699,880099,1993,away,0.00,1.00,0.00,1685800800
1700,1023277,50,home,2.00,5.00,2.00,1685800800
1701,1023277,33,away,1.00,3.00,1.00,1685800800
1702,880100,1079,home,1.00,5.00,1.00,1685800800
1703,880100,558,away,0.00,6.00,0.00,1685800800
1704,880102,597,home,3.00,8.00,3.00,1685800800
1705,880102,3985,away,1.00,4.00,1.00,1685800800
1706,880101,555,home,4.00,7.00,4.00,1685800800
1707,880101,779,away,1.00,1.00,1.00,1685800800
1708,880103,1085,home,2.00,3.00,2.00,1685800800
1709,880103,621,away,2.00,2.00,2.00,1685800800
1710,880104,1080,home,3.00,8.00,3.00,1685800800
1711,880104,1088,away,0.00,4.00,0.00,1685800800
1712,880105,2011,home,2.00,9.00,2.00,1685800800
1713,880105,1994,away,0.00,0.00,0.00,1685800800
1714,880106,1084,home,1.00,4.00,1.00,1685800800
1715,880106,2012,away,0.00,5.00,0.00,1685800800
1716,1030797,1089,home,0.00,0.00,0.00,1686139200
1717,1030797,1993,away,1.00,5.00,1.00,1686139200
1718,1030799,6822,home,0.00,6.00,0.00,1686150000
1719,1030799,2011,away,3.00,9.00,3.00,1686150000
1720,1030800,2011,home,0.00,1.00,0.00,1686396600
1721,1030800,6822,away,2.00,4.00,2.00,1686396600
1722,1030798,1993,home,2.00,4.00,2.00,1686407400
1723,1030798,1089,away,0.00,5.00,0.00,1686407400
1724,1027911,621,home,1.00,3.00,1.00,1686492000
1725,1027911,555,away,1.00,3.00,1.00,1686492000
1726,1042016,1088,home,1.00,4.00,1.46,1689955200
1727,1042016,621,away,3.00,6.00,1.53,1689955200
1728,1042021,1084,home,2.00,3.00,1.78,1690020000
1729,1042021,555,away,1.00,3.00,1.02,1690020000
1730,1042020,2011,home,0.00,2.00,0.52,1690028100
1731,1042020,596,away,2.00,2.00,0.78,1690028100
1732,1042017,597,home,2.00,5.00,1.32,1690036200
1733,1042017,1083,away,2.00,7.00,1.31,1690036200
1734,1042018,1085,home,1.00,2.00,2.53,1690045200
1735,1042018,1079,away,2.00,5.00,1.50,1690045200
1736,1042014,558,home,3.00,7.00,1.78,1690122600
1737,1042014,1080,away,2.00,4.00,1.07,1690122600
1738,1042015,779,home,2.00,6.00,1.49,1690131600
1739,1042015,1993,away,1.00,5.00,2.48,1690131600
1740,1042019,2012,home,2.00,3.00,1.51,1690131600
1741,1042019,2006,away,0.00,3.00,0.56,1690131600
1742,1060642,2011,home,1.00,3.00,1.00,1690299000
1743,1060642,1088,away,1.00,5.00,1.00,1690299000
1744,1060641,597,home,2.00,2.00,2.00,1690299000
1745,1060641,1084,away,1.00,1.00,1.00,1690299000
1746,1060643,596,home,2.00,6.00,2.00,1690307100
1747,1060643,1085,away,0.00,2.00,0.00,1690307100
1748,1060644,1080,home,0.00,5.00,0.00,1690377300
1749,1060644,555,away,6.00,8.00,6.00,1690377300
1750,1060646,1079,home,2.00,5.00,2.00,1690385400
1751,1060646,2006,away,3.00,4.00,3.00,1690385400
1752,1060645,1993,home,1.00,3.00,1.00,1690385400
1753,1060645,2012,away,3.00,6.00,3.00,1690385400
1754,1060647,779,home,1.00,2.00,1.00,1690393500
1755,1060647,1083,away,0.00,7.00,0.00,1690393500
1756,1060648,621,home,1.00,3.00,1.00,1690477200
1757,1060648,558,away,2.00,10.00,2.00,1690477200
1758,1042025,1079,home,3.00,7.00,2.52,1690632000
1759,1042025,1088,away,3.00,5.00,1.29,1690632000
1760,1042029,1084,home,0.00,1.00,0.57,1690641000
1761,1042029,2011,away,0.00,3.00,0.37,1690641000
1762,1042023,779,home,1.00,4.00,1.40,1690650000
1763,1042023,596,away,1.00,1.00,0.34,1690650000
1764,1042027,1083,home,1.00,3.00,1.28,1690718400
1765,1042027,1080,away,1.00,4.00,1.69,1690718400
1766,1042028,1993,home,1.00,6.00,2.88,1690727400
1767,1042028,597,away,4.00,5.00,1.94,1690727400
1768,1042026,1085,home,2.00,5.00,2.11,1690736400
1769,1042026,555,away,3.00,6.00,3.43,1690736400
1770,1042024,621,home,2.00,5.00,2.27,1690736400
1771,1042024,2012,away,0.00,5.00,0.43,1690736400
1772,1042022,558,home,2.00,5.00,1.84,1690821000
1773,1042022,2006,away,1.00,7.00,0.89,1690821000
1774,1042031,621,home,1.00,1.00,1.24,1691168400
1775,1042031,2011,away,0.00,0.00,0.87,1691168400
1776,1042032,1079,home,5.00,7.00,3.04,1691236800
1777,1042032,779,away,1.00,5.00,1.66,1691236800
1778,1042037,1080,home,0.00,2.00,1.06,1691245800
1779,1042037,1084,away,2.00,6.00,1.76,1691245800
1780,1042035,1083,home,1.00,3.00,1.12,1691245800
1781,1042035,558,away,4.00,8.00,1.74,1691245800
1782,1042033,555,home,4.00,6.00,2.54,1691254800
1783,1042033,597,away,1.00,2.00,1.75,1691254800
1784,1042036,2006,home,2.00,2.00,0.56,1691332200
1785,1042036,1993,away,1.00,1.00,0.90,1691332200
1786,1042030,596,home,2.00,5.00,1.23,1691337600
1787,1042030,1088,away,3.00,3.00,1.75,1691337600
1788,1042034,2012,home,1.00,4.00,2.14,1691341200
1789,1042034,1085,away,2.00,3.00,0.47,1691341200
1790,1060649,1084,home,1.00,1.00,1.00,1691500500
1791,1060649,779,away,0.00,0.00,0.00,1691500500
1792,1060650,1083,home,0.00,0.00,0.00,1691508600
1793,1060650,597,away,1.00,1.00,1.00,1691508600
1794,1060651,558,home,5.00,11.00,5.00,1691516700
1795,1060651,2011,away,4.00,6.00,4.00,1691516700
1796,1060652,1080,home,2.00,4.00,2.00,1691586900
1797,1060652,2012,away,0.00,5.00,0.00,1691586900
1798,1060654,1079,home,0.00,4.00,0.00,1691595000
1799,1060654,596,away,1.00,2.00,1.00,1691595000
1800,1060653,555,home,0.00,6.00,0.00,1691595000
1801,1060653,1993,away,2.00,3.00,2.00,1691595000
1802,1060655,1088,home,4.00,8.00,4.00,1691603100
1803,1060655,621,away,3.00,7.00,3.00,1691603100
1804,1060656,1085,home,0.00,2.00,0.00,1691686800
1805,1060656,2006,away,2.00,3.00,2.00,1691686800
1806,1042044,1084,home,3.00,8.00,3.37,1691766000
1807,1042044,558,away,2.00,5.00,1.12,1691766000
1808,1035037,44,home,0.00,1.00,0.33,1691780400
1809,1035037,50,away,3.00,8.00,2.08,1691780400
1810,1035038,42,home,2.00,7.00,0.83,1691839800
1811,1035038,65,away,1.00,2.00,1.18,1691839800
1812,1042042,597,home,1.00,1.00,0.19,1691841600
1813,1042042,1079,away,1.00,8.00,3.83,1691841600
1814,1035042,62,home,0.00,1.00,0.51,1691848800
1815,1035042,52,away,1.00,8.00,1.89,1691848800
1816,1035041,45,home,0.00,9.00,2.73,1691848800
1817,1035041,36,away,1.00,2.00,1.50,1691848800
1818,1035039,35,home,1.00,5.00,1.37,1691848800
1819,1035039,48,away,1.00,3.00,1.07,1691848800
1820,1035040,51,home,4.00,12.00,4.01,1691848800
1821,1035040,1359,away,1.00,3.00,1.48,1691848800
1822,1042045,1080,home,0.00,6.00,1.70,1691850600
1823,1042045,621,away,2.00,6.00,2.61,1691850600
1824,1035043,34,home,5.00,13.00,3.41,1691857800
1825,1035043,66,away,1.00,6.00,1.77,1691857800
1826,1042039,779,home,3.00,9.00,1.62,1691859600
1827,1042039,1083,away,0.00,2.00,1.67,1691859600
1828,1042041,1088,home,2.00,7.00,1.23,1691928000
1829,1042041,2006,away,0.00,4.00,1.37,1691928000
1830,1035044,55,home,2.00,6.00,2.22,1691931600
1831,1035044,47,away,2.00,6.00,1.27,1691931600
1832,1042038,596,home,2.00,6.00,1.55,1691937000
1833,1042038,1993,away,0.00,1.00,0.26,1691937000
1834,1035045,49,home,1.00,4.00,1.35,1691940600
1835,1035045,40,away,1.00,1.00,1.28,1691940600
1836,1042040,555,home,3.00,7.00,1.44,1691946000
1837,1042040,2012,away,1.00,1.00,0.70,1691946000
1838,1042043,2011,home,2.00,2.00,1.32,1692030600
1839,1042043,1085,away,0.00,0.00,0.76,1692030600
1840,1035046,33,home,1.00,3.00,2.21,1692039600
1841,1035046,39,away,0.00,6.00,2.35,1692039600
1842,1042051,1083,home,2.00,4.00,2.11,1692376200
1843,1042051,1079,away,1.00,3.00,0.86,1692376200
1844,1035053,65,home,2.00,4.00,1.39,1692384300
1845,1035053,62,away,1.00,3.00,0.50,1692384300
1846,1042048,1088,home,2.00,5.00,2.15,1692446400
1847,1042048,555,away,1.00,7.00,2.13,1692446400
1848,1035050,40,home,3.00,10.00,3.08,1692453600
1849,1035050,35,away,1.00,5.00,1.29,1692453600
1850,1035049,36,home,0.00,2.00,0.46,1692453600
1851,1035049,55,away,3.00,8.00,3.93,1692453600
1852,1035056,39,home,1.00,5.00,2.14,1692453600
1853,1035056,51,away,4.00,8.00,2.22,1692453600
1854,1042052,2006,home,0.00,6.00,1.93,1692455400
1855,1042052,1084,away,1.00,4.00,1.74,1692455400
1856,1035054,47,home,2.00,6.00,1.74,1692462600
1857,1035054,33,away,0.00,6.00,2.07,1692462600
1858,1042047,621,home,1.00,5.00,2.31,1692462600
1859,1042047,597,away,1.00,3.00,0.81,1692462600
1860,1042050,2012,home,4.00,6.00,1.18,1692464400
1861,1042050,779,away,0.00,2.00,0.71,1692464400
1862,1035052,50,home,1.00,4.00,1.08,1692471600
1863,1035052,34,away,0.00,1.00,0.29,1692471600
1864,1035047,66,home,4.00,7.00,3.00,1692536400
1865,1035047,45,away,0.00,2.00,0.63,1692536400
1866,1042053,1993,home,2.00,5.00,1.15,1692541800
1867,1042053,2011,away,0.00,1.00,1.32,1692541800
1868,1035055,48,home,3.00,6.00,1.80,1692545400
1869,1035055,49,away,1.00,4.00,2.49,1692545400
1870,1042046,558,home,1.00,4.00,2.07,1692549000
1871,1042046,596,away,3.00,3.00,1.29,1692549000
1872,1042049,1085,home,4.00,8.00,4.94,1692550800
1873,1042049,1080,away,0.00,4.00,0.97,1692550800
1874,1035048,52,home,0.00,2.00,1.01,1692644400
1875,1035048,42,away,1.00,3.00,2.02,1692644400
1876,1042061,1080,home,1.00,2.00,1.66,1692973800
1877,1042061,555,away,1.00,1.00,0.29,1692973800
1878,1042060,1993,home,0.00,4.00,0.54,1692982800
1879,1042060,621,away,0.00,1.00,2.66,1692982800
1880,1035062,49,home,3.00,8.00,2.27,1692990000
1881,1035062,1359,away,0.00,1.00,0.44,1692990000
1882,1035057,35,home,0.00,3.00,0.67,1693049400
1883,1035057,47,away,2.00,6.00,2.06,1693049400
1884,1042054,596,home,4.00,7.00,2.12,1693051200
1885,1042054,1084,away,0.00,0.00,0.27,1693051200
1886,1035059,55,home,1.00,1.00,0.97,1693058400
1887,1035059,52,away,1.00,5.00,0.80,1693058400
1888,1035064,33,home,3.00,9.00,2.83,1693058400
1889,1035064,65,away,2.00,4.00,1.21,1693058400
1890,1035058,42,home,2.00,11.00,3.20,1693058400
1891,1035058,36,away,2.00,3.00,0.56,1693058400
1892,1035063,45,home,0.00,7.00,1.34,1693058400
1893,1035063,39,away,1.00,2.00,1.08,1693058400
1894,1042058,1083,home,2.00,7.00,1.99,1693060200
1895,1042058,1088,away,2.00,4.00,1.05,1693060200
1896,1042055,558,home,0.00,6.00,0.00,1693067400
1897,1042055,1085,away,0.00,6.00,0.00,1693067400
1898,1035060,51,home,1.00,10.00,1.48,1693067400
1899,1035060,48,away,3.00,7.00,3.23,1693067400
1900,1042059,2011,home,1.00,4.00,2.95,1693069200
1901,1042059,779,away,0.00,0.00,0.62,1693069200
1902,1035061,44,home,1.00,2.00,0.73,1693141200
1903,1035061,66,away,3.00,6.00,2.70,1693141200
1904,1035066,62,home,1.00,2.00,0.67,1693141200
1905,1035066,50,away,2.00,9.00,3.60,1693141200
1906,1042056,1079,home,2.00,3.00,1.25,1693146600
1907,1042056,2006,away,1.00,2.00,1.06,1693146600
1908,1035065,34,home,1.00,8.00,1.99,1693150200
1909,1035065,40,away,2.00,4.00,0.88,1693150200
1910,1042057,2012,home,0.00,0.00,0.79,1693155600
1911,1042057,597,away,1.00,9.00,1.30,1693155600
1912,1060657,1083,home,2.00,3.00,2.00,1693310400
1913,1060657,1084,away,1.00,3.00,1.00,1693310400
1914,1060658,1993,home,0.00,1.00,0.00,1693318500
1915,1060658,1080,away,1.00,1.00,1.00,1693318500
1916,1060660,558,home,4.00,4.00,4.00,1693326600
1917,1060660,1088,away,1.00,1.00,1.00,1693326600
1918,1060659,2011,home,0.00,4.00,0.00,1693326600
1919,1060659,621,away,1.00,9.00,1.00,1693326600
1920,1115642,36,home,1.00,3.00,1.00,1693334700
1921,1115642,47,away,1.00,3.00,1.00,1693334700
1922,1060662,1085,home,3.00,3.00,3.00,1693404900
1923,1060662,1079,away,1.00,1.00,1.00,1693404900
1924,1060661,2012,home,0.00,3.00,0.00,1693404900
1925,1060661,555,away,0.00,5.00,0.00,1693404900
1926,1060663,779,home,2.00,2.00,2.00,1693413000
1927,1060663,597,away,1.00,1.00,1.00,1693413000
1928,1060664,2006,home,1.00,1.00,1.00,1693413000
1929,1060664,596,away,0.00,0.00,0.00,1693413000
1930,1115633,65,home,0.00,0.00,0.00,1693421100
1931,1115633,44,away,1.00,2.00,1.00,1693421100
1932,1035074,1359,home,1.00,1.00,1.47,1693594800
1933,1035074,48,away,2.00,3.00,1.03,1693594800
1934,1042068,1084,home,0.00,6.00,2.94,1693648800
1935,1042068,1085,away,1.00,2.00,1.17,1693648800
1936,1035076,62,home,2.00,8.00,1.19,1693654200
1937,1035076,45,away,2.00,6.00,2.59,1693654200
1938,1042067,2011,home,2.00,3.00,1.04,1693656900
1939,1042067,1083,away,1.00,7.00,1.81,1693656900
1940,1035071,49,home,0.00,2.00,2.30,1693663200
1941,1035071,65,away,1.00,3.00,0.76,1693663200
1942,1035068,55,home,2.00,7.00,2.91,1693663200
1943,1035068,35,away,2.00,5.00,2.09,1693663200
1944,1035075,50,home,5.00,5.00,2.26,1693663200
1945,1035075,36,away,1.00,4.00,1.45,1693663200
1946,1035070,44,home,2.00,4.00,1.36,1693663200
1947,1035070,47,away,5.00,11.00,2.28,1693663200
1948,1042064,1079,home,3.00,7.00,1.32,1693665000
1949,1042064,1993,away,0.00,2.00,0.57,1693665000
1950,1035069,51,home,3.00,6.00,1.30,1693672200
1951,1035069,34,away,1.00,2.00,1.23,1693672200
1952,1042063,621,home,2.00,4.00,2.45,1693674000
1953,1042063,558,away,0.00,4.00,0.99,1693674000
1954,1042069,1080,home,3.00,6.00,3.01,1693735200
1955,1042069,2012,away,0.00,1.00,0.63,1693735200
1956,1042066,597,home,3.00,7.00,2.63,1693743300
1957,1042066,2006,away,2.00,3.00,1.80,1693743300
1958,1035073,40,home,3.00,4.00,2.47,1693746000
1959,1035073,66,away,0.00,3.00,0.66,1693746000
1960,1035072,52,home,3.00,11.00,2.11,1693746000
1961,1035072,39,away,2.00,4.00,1.18,1693746000
1962,1042065,555,home,1.00,1.00,1.19,1693751400
1963,1042065,596,away,1.00,4.00,1.20,1693751400
1964,1035067,42,home,3.00,5.00,2.27,1693755000
1965,1035067,33,away,1.00,2.00,0.94,1693755000
1966,1042062,779,home,1.00,4.00,1.32,1693760400
1967,1042062,1088,away,2.00,7.00,2.46,1693760400
1968,1042071,1088,home,1.00,3.00,1.00,1694793600
1969,1042071,2011,away,1.00,7.00,1.00,1694793600
1970,1042070,555,home,2.00,6.00,2.38,1694862000
1971,1042070,1079,away,2.00,4.00,2.11,1694862000
1972,1035086,39,home,1.00,2.00,0.63,1694863800
1973,1035086,40,away,3.00,6.00,2.52,1694863800
1974,1042073,1085,home,1.00,6.00,1.00,1694871000
1975,1042073,621,away,1.00,3.00,1.00,1694871000
1976,1035081,33,home,1.00,4.00,0.96,1694872800
1977,1035081,51,away,3.00,8.00,1.70,1694872800
1978,1035085,48,home,1.00,3.00,0.94,1694872800
1979,1035085,50,away,3.00,15.00,3.63,1694872800
1980,1035078,66,home,3.00,5.00,3.21,1694872800
1981,1035078,52,away,1.00,3.00,1.17,1694872800
1982,1035080,36,home,1.00,2.00,0.96,1694872800
1983,1035080,1359,away,0.00,2.00,1.10,1694872800
1984,1035084,47,home,2.00,10.00,2.12,1694872800
1985,1035084,62,away,1.00,5.00,0.66,1694872800
1986,1042198,558,home,1.00,1.00,1.00,1694880000
1987,1042198,2012,away,0.00,0.00,0.00,1694880000
1988,1035082,34,home,1.00,2.00,1.44,1694881800
1989,1035082,55,away,0.00,2.00,0.50,1694881800
1990,1042076,2006,home,2.00,5.00,2.00,1694888100
1991,1042076,779,away,2.00,7.00,2.00,1694888100
1992,1042077,1084,home,0.00,6.00,0.00,1694948400
1993,1042077,1993,away,0.00,3.00,0.00,1694948400
1994,1035077,35,home,0.00,4.00,1.04,1694955600
1995,1035077,49,away,0.00,6.00,1.85,1694955600
1996,1042075,1083,home,0.00,2.00,0.00,1694957400
