fixtureID,timestamp,home_team_id,home_team_name,home_goals,away_goals,away_team_id,away_team_name
881051,1674313200,75,Stoke City,4,0,53,Reading
881052,1674388800,746,Sunderland,2,0,70,Middlesbrough
881053,1674313200,38,Watford,1,1,73,Rotherham
881054,1674313200,61,Wigan,0,2,1359,Luton
881055,1677008700,67,Blackburn,1,0,1356,Blackpool
881056,1678218300,37,Huddersfield,0,0,56,Bristol City
881057,1674918000,64,Hull City,3,0,72,QPR
881058,1675194300,1359,Luton,1,0,43,Cardiff
881059,1674918000,70,Middlesbrough,2,0,38,Watford
881060,1677008700,58,Millwall,1,1,44,Burnley
881061,1677008700,71,Norwich,3,1,54,Birmingham
881062,1677613500,59,Preston,0,0,1346,Coventry
881063,1678219200,53,Reading,0,1,62,Sheffield Utd
881064,1677008700,73,Rotherham,2,1,746,Sunderland
881065,1677008700,76,Swansea,1,3,75,Stoke City
881066,1678219200,60,West Brom,1,0,61,Wigan
881067,1675713600,67,Blackburn,0,0,61,Wigan
881068,1675522800,37,Huddersfield,1,1,72,QPR
881069,1675522800,64,Hull City,1,0,43,Cardiff
881070,1675522800,1359,Luton,1,0,75,Stoke City
881071,1675522800,70,Middlesbrough,3,0,1356,Blackpool
881072,1675522800,58,Millwall,1,1,746,Sunderland
881073,1675513800,71,Norwich,0,3,44,Burnley
881074,1675522800,59,Preston,1,2,56,Bristol City
881075,1675522800,53,Reading,2,2,38,Watford
881076,1675513800,73,Rotherham,0,0,62,Sheffield Utd
881077,1675522800,76,Swansea,3,4,54,Birmingham
881078,1675454400,60,West Brom,1,0,1346,Coventry
881079,1676059200,54,Birmingham,2,0,60,West Brom
881080,1676127600,1356,Blackpool,0,0,73,Rotherham
881081,1676127600,56,Bristol City,1,0,71,Norwich
881082,1676127600,44,Burnley,3,0,59,Preston
881083,1676127600,43,Cardiff,1,3,70,Middlesbrough
881084,1676127600,1346,Coventry,1,1,1359,Luton
881085,1676127600,72,QPR,1,2,58,Millwall
881086,1676127600,62,Sheffield Utd,3,0,76,Swansea
881087,1676127600,75,Stoke City,0,0,64,Hull City
881088,1676127600,746,Sunderland,1,0,53,Reading
881089,1676127600,38,Watford,1,1,67,Blackburn
881090,1676127600,61,Wigan,1,0,37,Huddersfield
881091,1676403900,54,Birmingham,0,2,43,Cardiff
881092,1676404800,44,Burnley,1,1,38,Watford
881093,1676403900,1346,Coventry,1,0,58,Millwall
881094,1676403900,71,Norwich,3,1,64,Hull City
881095,1676403900,72,QPR,0,3,746,Sunderland
881096,1676404800,53,Reading,2,1,73,Rotherham
881097,1676490300,56,Bristol City,1,1,61,Wigan
881098,1676490300,59,Preston,1,1,1359,Luton
881099,1676491200,62,Sheffield Utd,1,3,70,Middlesbrough
881100,1676490300,76,Swansea,2,1,1356,Blackpool
881101,1676490300,75,Stoke City,3,0,37,Huddersfield
881102,1676491200,60,West Brom,1,1,67,Blackburn
881103,1676732400,67,Blackburn,1,0,76,Swansea
881104,1676732400,1356,Blackpool,1,0,75,Stoke City
881105,1676664000,43,Cardiff,1,0,53,Reading
881106,1676732400,37,Huddersfield,2,1,54,Birmingham
881107,1676732400,64,Hull City,0,0,59,Preston
881108,1676732400,1359,Luton,0,1,44,Burnley
881109,1676732400,70,Middlesbrough,3,1,72,QPR
