id,team_name,league,elo_rating,games,prev_elos
1994,Khimki,235,1335.63,69,"{1657904400: 1570.16, 1658664000: 1576.8700000000001, 1659286800: 1599.5000000000002, 1659873600: 1583.9700000000003, 1660478400: 1615.4200000000003, 1660996800: 1576.0000000000002, 1661533200: 1527.4600000000003, 1661952600: 1515.8600000000004, 1662199200: 1490.9300000000003, 1662811200: 1465.3400000000004, 1663070400: 1464.3300000000004, 1663507800: 1476.5600000000004, 1664375400: 1467.8800000000003, 1664631000: 1421.8400000000004, 1665153000: 1412.7500000000005, 1665831600: 1403.3400000000004, 1666105200: 1400.6600000000003, 1666531800: 1391.7300000000002, 1667041200: 1387.5900000000001, 1667577600: 1379.89, 1668346200: 1419.3000000000002, 1669127400: 1390.9400000000003, 1669564800: 1394.1300000000003, 1677859200: 1384.6500000000003, 1678618800: 1391.9800000000002, 1679223600: 1390.3100000000002, 1680433200: 1378.4400000000003, 1681047000: 1356.1600000000003, 1681556400: 1351.7200000000003, 1682161200: 1366.8400000000001, 1682870400: 1393.2900000000002, 1683370800: 1385.4, 1683975600: 1370.46, 1684598400: 1381.63, 1685185200: 1374.88, 1685800800: 1348.16}"
1998,Shinnik Yaroslavl,236,1329.20,35,"{1658073600: 1300.0, 1658671200: 1267.47, 1659283200: 1299.3500000000001, 1659888000: 1301.3400000000001, 1660406400: 1287.13, 1661076000: 1294.1100000000001, 1661612400: 1286.2600000000002, 1662303600: 1327.4800000000002, 1662908400: 1316.2700000000002, 1663502400: 1332.5000000000002, 1664110800: 1329.4000000000003, 1664640000: 1351.7500000000002, 1665320400: 1337.9500000000003, 1665928800: 1351.9400000000003, 1666530000: 1338.2500000000002, 1666972800: 1355.1800000000003, 1667404800: 1373.7500000000002, 1667718000: 1365.9400000000003, 1668344400: 1350.0800000000004, 1668873600: 1367.2900000000004, 1669554000: 1360.4100000000003, 1678017600: 1352.4800000000002, 1678636800: 1341.3900000000003, 1679216400: 1342.2600000000002, 1679835600: 1365.8200000000002, 1680451200: 1386.67, 1680958800: 1360.17, 1681563600: 1350.19, 1682168400: 1336.0900000000001, 1682766000: 1315.14, 1683378000: 1319.66, 1683903600: 1339.3100000000002, 1684677600: 1322.4900000000002, 1685196000: 1348.8600000000001, 1685790000: 1363.96}"
2015,Krasnodar 2,236,1324.19,72,"{1658073600: 1370.6, 1658678400: 1403.1299999999999, 1659279600: 1359.34, 1659880800: 1386.1, 1660492800: 1386.11, 1661094000: 1358.8999999999999, 1661616000: 1348.8799999999999, 1662296400: 1322.1499999999999, 1662908400: 1354.6299999999999, 1663495200: 1333.9999999999998, 1664107200: 1321.8599999999997, 1664636400: 1318.6899999999996, 1665313200: 1293.7799999999995, 1665925200: 1284.1599999999996, 1666530000: 1270.0399999999997, 1667127600: 1250.1799999999998, 1667732400: 1234.58, 1668344400: 1203.4399999999998, 1668952800: 1195.7399999999998, 1669543200: 1177.3199999999997, 1678015800: 1182.2799999999997, 1678622400: 1196.2499999999998, 1679230800: 1185.9599999999998, 1679832000: 1178.9199999999998, 1680429600: 1209.1499999999999, 1681038000: 1224.6899999999998, 1681569000: 1243.9199999999998, 1682254800: 1225.6, 1682773200: 1228.37, 1683388800: 1216.9499999999998, 1683979200: 1207.9299999999998, 1684600200: 1199.35, 1685196000: 1235.9199999999998, 1685790000: 1289.4299999999998}"
6834,Volga Ulyanovsk,236,1320.40,37,"{1657983600: 1300.0, 1658574000: 1303.25, 1659189600: 1296.24, 1659880800: 1260.69, 1660399200: 1231.13, 1661075100: 1197.2700000000002, 1661616000: 1185.5400000000002, 1662300000: 1221.6000000000001, 1662904800: 1185.7600000000002, 1663502400: 1178.2400000000002, 1664114400: 1181.3400000000001, 1664625600: 1175.0100000000002, 1664971200: 1184.1100000000001, 1665313200: 1211.7, 1665921600: 1221.32, 1666537200: 1203.47, 1667044800: 1220.18, 1667401200: 1221.39, 1667736000: 1254.94, 1668258000: 1246.0900000000001, 1668942000: 1266.38, 1669554000: 1298.18, 1677324600: 1283.5800000000002, 1678111200: 1278.4600000000003, 1678622400: 1288.0700000000002, 1679230800: 1282.4, 1679828400: 1306.46, 1680440400: 1309.94, 1680958800: 1269.72, 1681563600: 1279.7, 1682143200: 1277.25, 1682773200: 1287.68, 1683468000: 1299.1000000000001, 1683982800: 1291.64, 1684587600: 1276.91, 1685196000: 1325.64, 1685790000: 1309.0}"
3985,Torpedo Moskva,235,1311.78,76,"{1658059200: 1531.07, 1658673000: 1509.6, 1659277800: 1490.27, 1659873600: 1500.8, 1660487400: 1469.35, 1661092200: 1454.8999999999999, 1661697000: 1450.82, 1661954400: 1425.53, 1662397200: 1409.1, 1662890400: 1396.6, 1663156800: 1380.1599999999999, 1663412400: 1434.56, 1664366400: 1465.85, 1664708400: 1451.02, 1665322200: 1456.52, 1665831600: 1454.77, 1666200600: 1431.3, 1666540800: 1467.62, 1667136600: 1459.9599999999998, 1667741400: 1457.0399999999997, 1668259800: 1430.8899999999996, 1669136400: 1421.0499999999997, 1669467600: 1423.6599999999996, 1678023000: 1408.0099999999995, 1678532400: 1422.4599999999996, 1679232600: 1409.7499999999995, 1680451200: 1418.9299999999996, 1680951600: 1413.7999999999995, 1681574400: 1436.5499999999995, 1682161200: 1425.5299999999995, 1682861400: 1399.0799999999995, 1683379800: 1383.8299999999995, 1683993600: 1358.8199999999995, 1684589400: 1355.5599999999995, 1685194200: 1329.7699999999995, 1685800800: 1314.9199999999996}"
6801,KAMAZ,236,1287.69,76,"{1657983600: 1194.95, 1658768400: 1227.91, 1659283200: 1252.3300000000002, 1659880800: 1286.19, 1660399200: 1286.18, 1661090400: 1320.04, 1661698800: 1353.48, 1662300000: 1364.21, 1662912000: 1365.6000000000001, 1663509600: 1349.5500000000002, 1664103600: 1324.4300000000003, 1664629200: 1326.7900000000002, 1665320400: 1356.4300000000003, 1665756000: 1362.8400000000004, 1666530000: 1384.4300000000003, 1667052000: 1367.5000000000002, 1667314800: 1360.9400000000003, 1667743200: 1392.9700000000003, 1668326400: 1368.3700000000003, 1668960000: 1353.4000000000003, 1669543200: 1365.4100000000003, 1678111200: 1360.4500000000003, 1678536000: 1350.8400000000004, 1679148000: 1330.6300000000003, 1679850000: 1334.9400000000003, 1680444000: 1330.5300000000002, 1680960600: 1350.4, 1681567200: 1336.0700000000002, 1682164800: 1292.1000000000001, 1682776800: 1304.22, 1683361800: 1304.79, 1683903600: 1294.98, 1684580400: 1311.8, 1685199600: 1296.01, 1685800800: 1322.3799999999999}"
2004,Volgar Astrakhan,236,1274.17,74,"{1658070000: 1269.82, 1658678400: 1293.1599999999999, 1659279600: 1280.4399999999998, 1659877200: 1297.08, 1660489200: 1311.9099999999999, 1661086800: 1347.2399999999998, 1661612400: 1358.1399999999999, 1662307200: 1332.9699999999998, 1662904800: 1339.8199999999997, 1663513200: 1347.3399999999997, 1664114400: 1338.3099999999997, 1664622000: 1339.7399999999998, 1665320400: 1371.7599999999998, 1665928800: 1365.3499999999997, 1666533600: 1379.0399999999997, 1667048400: 1366.6299999999997, 1667397600: 1331.6899999999996, 1667732400: 1321.4199999999996, 1668340800: 1352.5599999999997, 1668949200: 1336.6299999999997, 1669546800: 1362.4299999999996, 1678010400: 1359.7799999999995, 1678622400: 1349.5999999999995, 1679236200: 1362.3499999999995, 1679832000: 1365.6399999999994, 1680440400: 1357.6899999999994, 1680879600: 1397.9099999999994, 1681488000: 1397.3899999999994, 1682170200: 1404.5099999999993, 1682776800: 1414.1299999999992, 1683378000: 1413.5599999999993, 1683986400: 1393.9099999999992, 1684562400: 1364.0899999999992, 1685196000: 1340.3999999999992, 1685800800: 1286.8899999999992}"
1077,Arsenal Tula,236,1260.36,66,"{1658070000: 1398.31, 1658678400: 1413.97, 1659193200: 1457.76, 1659978000: 1448.03, 1660489200: 1432.77, 1661101200: 1421.82, 1661792400: 1431.56, 1662123600: 1426.78, 1662904800: 1463.62, 1663606800: 1474.9599999999998, 1664114400: 1452.6, 1664629200: 1458.9299999999998, 1665419400: 1483.9499999999998, 1665918000: 1444.8799999999999, 1666533600: 1417.84, 1666972800: 1430.25, 1667743200: 1411.68, 1668344400: 1436.28, 1668945600: 1443.98, 1669392000: 1446.28, 1678021200: 1406.37, 1678626000: 1407.3, 1679052600: 1382.9199999999998, 1679835600: 1372.12, 1680445800: 1382.12, 1680958800: 1362.9199999999998, 1681563600: 1336.84, 1682094600: 1339.29, 1682940600: 1322.95, 1683381600: 1314.06, 1683986400: 1307.23, 1684677600: 1337.05, 1685199600: 1310.68, 1685772000: 1284.3100000000002}"
1078,FC UFA,236,1260.09,68,"{1658073600: 1500.41, 1658574000: 1472.28, 1659373200: 1479.29, 1659877200: 1481.77, 1660388400: 1436.72, 1661086800: 1459.57, 1661612400: 1448.6699999999998, 1662123600: 1407.4499999999998, 1662908400: 1370.61, 1663495200: 1378.34, 1664110800: 1390.48, 1664613900: 1393.3, 1665320400: 1364.82, 1665910800: 1390.32, 1666612800: 1363.1499999999999, 1667052000: 1349.1, 1667725200: 1355.6599999999999, 1668258000: 1351.06, 1668934800: 1330.77, 1669557600: 1312.01, 1677411000: 1304.27, 1678006800: 1294.91, 1678622400: 1317.5700000000002, 1679216400: 1304.8200000000002, 1679835600: 1281.2600000000002, 1680424200: 1271.2600000000002, 1681038000: 1311.2300000000002, 1681549200: 1292.0000000000002, 1682186400: 1296.5100000000002, 1682686800: 1292.5200000000002, 1683460800: 1292.0700000000002, 1683975600: 1284.68, 1684580400: 1286.13, 1685197800: 1301.92, 1685790000: 1283.96}"
6833,Veles,236,1258.27,74,"{1658055600: 1266.17, 1658678400: 1290.67, 1659189600: 1277.18, 1659780000: 1258.0900000000001, 1660388400: 1252.3500000000001, 1661094000: 1229.5000000000002, 1661598000: 1216.5300000000002, 1662300000: 1253.0600000000002, 1662894000: 1288.9, 1663516800: 1272.0700000000002, 1664103600: 1265.5600000000002, 1664622000: 1263.2000000000003, 1665320400: 1231.1800000000003, 1665918000: 1217.1900000000003, 1666508400: 1244.2300000000002, 1667127600: 1227.8000000000002, 1667736000: 1243.4, 1668250800: 1229.6200000000001, 1668945600: 1209.0600000000002, 1669546800: 1223.63, 1678006800: 1266.97, 1678618800: 1244.31, 1679230800: 1280.52, 1679828400: 1267.46, 1680436800: 1263.98, 1680951600: 1279.03, 1681567200: 1260.71, 1682170200: 1304.68, 1682766000: 1295.0600000000002, 1683381600: 1290.5400000000002, 1683975600: 1297.3700000000001, 1684600200: 1314.99, 1685203200: 1278.42, 1685790000: 1262.3000000000002}"
