id,team_name,league,elo_rating,games,prev_elos
163,Borussia Monchengladbach,78,1732.50,72,"{1659792600: 1751.06, 1660408200: 1764.3999999999999, 1660933800: 1765.78, 1661617800: 1772.79, 1662305400: 1786.92, 1662910200: 1757.92, 1663432200: 1768.44, 1664641800: 1803.1000000000001, 1665322200: 1766.63, 1665840600: 1795.46, 1666118700: 1795.29, 1666456200: 1775.8899999999999, 1667140200: 1737.83, 1667590200: 1730.74, 1667935800: 1746.42, 1668195000: 1723.26, 1674405000: 1755.99, 1674675000: 1733.63, 1674916200: 1712.3700000000001, 1675531800: 1752.5400000000002, 1676212200: 1738.38, 1676730600: 1697.0800000000002, 1677267000: 1728.0800000000002, 1677940200: 1701.19, 1678545000: 1704.24, 1679081400: 1695.0, 1680442200: 1688.08, 1681047000: 1691.8, 1681576200: 1723.6499999999999, 1682271000: 1733.4399999999998, 1682775000: 1715.5199999999998, 1683379800: 1698.9599999999998, 1683995400: 1714.7699999999998, 1684690200: 1705.1499999999999, 1685194200: 1718.6299999999999}"
164,FSV Mainz 05,78,1714.31,71,"{1659792600: 1715.78, 1660483800: 1738.95, 1661002200: 1739.69, 1661607000: 1761.94, 1662305400: 1718.49, 1662816600: 1747.49, 1663353000: 1717.82, 1664631000: 1707.8, 1665235800: 1699.82, 1665840600: 1702.05, 1666377000: 1745.78, 1667050200: 1778.95, 1667658600: 1767.8300000000002, 1668022200: 1720.0900000000001, 1668349800: 1695.9, 1674311400: 1697.66, 1674667800: 1699.94, 1674916200: 1681.56, 1675280700: 1704.1699999999998, 1675521000: 1684.7499999999998, 1676125800: 1679.1099999999997, 1676831400: 1698.3799999999997, 1677267000: 1729.1099999999997, 1677940200: 1755.9999999999998, 1678545000: 1761.9699999999998, 1679250600: 1759.6299999999999, 1680355800: 1759.37, 1680960600: 1816.62, 1681565400: 1803.58, 1682170200: 1802.6599999999999, 1682868600: 1840.1299999999999, 1683311400: 1812.57, 1683984600: 1779.4399999999998, 1684675800: 1751.84, 1685194200: 1699.08}"
186,FC St. Pauli,79,1698.85,72,"{1657969200: 1593.29, 1658601000: 1604.07, 1659871800: 1603.6699999999998, 1660476600: 1585.4299999999998, 1661081400: 1600.83, 1661598000: 1571.0, 1662202800: 1569.45, 1662895800: 1568.23, 1663500600: 1559.58, 1664649000: 1525.55, 1665226800: 1524.84, 1665765000: 1508.4499999999998, 1666195200: 1555.35, 1666463400: 1551.24, 1667068200: 1521.15, 1667649600: 1526.2800000000002, 1667928600: 1517.65, 1668254400: 1515.96, 1674995400: 1517.57, 1675600200: 1540.57, 1676205000: 1563.5, 1676721600: 1582.8, 1677414600: 1600.71, 1677864600: 1608.79, 1678536000: 1634.33, 1679229000: 1642.6799999999998, 1680346800: 1667.81, 1680978600: 1672.05, 1681644600: 1698.4199999999998, 1682094600: 1663.82, 1682766000: 1648.4099999999999, 1683397800: 1654.9099999999999, 1684002600: 1706.08, 1684513800: 1696.62, 1685280600: 1711.35}"
180,FC Heidenheim,79,1698.22,70,"{1658057400: 1537.63, 1658574000: 1560.94, 1659783600: 1580.3, 1660321800: 1569.6599999999999, 1661081400: 1611.2499999999998, 1661598000: 1599.3499999999997, 1662136200: 1608.0299999999997, 1662807600: 1621.4899999999998, 1663500600: 1622.2199999999998, 1664649000: 1613.2599999999998, 1665315000: 1613.9699999999998, 1665919800: 1626.0599999999997, 1666205100: 1596.2199999999998, 1666524600: 1591.35, 1666974600: 1603.6, 1667649600: 1599.01, 1668015000: 1626.82, 1668254400: 1645.09, 1674907200: 1650.07, 1675512000: 1660.37, 1676143800: 1621.8, 1676809800: 1619.75, 1677414600: 1633.67, 1677958200: 1650.48, 1678563000: 1669.71, 1679074200: 1671.14, 1680373800: 1687.95, 1680978600: 1686.65, 1681489800: 1660.2800000000002, 1682249400: 1685.65, 1682699400: 1699.48, 1683459000: 1721.44, 1684063800: 1707.1000000000001, 1684580400: 1686.3100000000002, 1685280600: 1689.4600000000003}"
167,1899 Hoffenheim,78,1684.88,72,"{1659792600: 1633.53, 1660397400: 1620.19, 1661002200: 1636.1000000000001, 1661607000: 1695.5200000000002, 1662143400: 1707.9200000000003, 1662816600: 1700.8100000000004, 1663522200: 1730.4800000000005, 1664717400: 1731.6300000000006, 1665167400: 1731.9100000000005, 1665772200: 1707.2300000000005, 1666118700: 1744.7200000000005, 1666445400: 1759.0800000000004, 1667154600: 1738.5300000000004, 1667658600: 1744.8700000000003, 1668022200: 1716.6200000000003, 1668263400: 1701.9100000000003, 1674311400: 1682.5600000000004, 1674588600: 1671.5600000000004, 1674916200: 1664.0900000000004, 1675270800: 1623.9200000000003, 1675521000: 1618.6300000000003, 1676125800: 1594.5100000000004, 1676662200: 1572.0800000000004, 1677335400: 1560.5800000000004, 1677940200: 1553.5400000000004, 1678631400: 1547.5700000000004, 1679149800: 1544.0100000000004, 1680449400: 1572.2400000000005, 1681061400: 1602.8100000000004, 1681565400: 1626.6600000000003, 1682170200: 1644.2000000000003, 1682775000: 1609.4300000000003, 1683379800: 1605.8100000000004, 1683984600: 1643.0400000000004, 1684589400: 1636.3000000000004, 1685194200: 1677.5900000000004}"
176,VfL BOCHUM,78,1672.21,72,"{1659792600: 1671.27, 1660397400: 1648.1, 1661095800: 1632.1899999999998, 1661538600: 1613.8799999999999, 1662211800: 1608.32, 1662827400: 1577.96, 1663515000: 1562.81, 1664631000: 1570.0, 1665235800: 1561.63, 1665840600: 1609.68, 1666531800: 1584.13, 1667050200: 1615.96, 1667658600: 1598.05, 1667935800: 1590.99, 1668263400: 1614.15, 1674311400: 1641.3400000000001, 1674675000: 1663.2300000000002, 1674916200: 1652.9500000000003, 1675521000: 1630.3400000000004, 1675885500: 1654.4600000000003, 1676125800: 1642.7900000000002, 1676730600: 1638.3300000000002, 1677335400: 1617.13, 1677940200: 1598.2, 1678476600: 1560.28, 1679149800: 1608.78, 1680287400: 1640.27, 1681054200: 1653.27, 1681659000: 1626.94, 1682170200: 1642.43, 1682706600: 1609.16, 1683379800: 1620.3300000000002, 1683984600: 1604.5200000000002, 1684589400: 1620.9700000000003, 1685194200: 1622.7000000000003}"
174,FC Schalke 04,78,1660.59,69,"{1659886200: 1705.11, 1660408200: 1688.4099999999999, 1661002200: 1687.0299999999997, 1661607000: 1693.1799999999998, 1662211800: 1661.6, 1662827400: 1666.51, 1663421400: 1681.66, 1664724600: 1674.68, 1665235800: 1648.53, 1665772200: 1631.99, 1666118700: 1594.5, 1666539000: 1580.14, 1667147400: 1568.5900000000001, 1667669400: 1552.96, 1668022200: 1546.16, 1668274200: 1570.3500000000001, 1674311400: 1562.39, 1674581400: 1554.66, 1675002600: 1540.44, 1675531800: 1545.53, 1676057400: 1559.69, 1676817000: 1568.6100000000001, 1677346200: 1585.8100000000002, 1677940200: 1604.2100000000003, 1678555800: 1642.1300000000003, 1679149800: 1652.4100000000003, 1680355800: 1656.9700000000003, 1681061400: 1630.5300000000002, 1681497000: 1606.6800000000003, 1682256600: 1631.3900000000003, 1682785800: 1621.9700000000003, 1683311400: 1639.4000000000003, 1683984600: 1672.5300000000004, 1684589400: 1665.0300000000004, 1685194200: 1665.9800000000005}"
158,Fortuna Dusseldorf,79,1657.31,71,"{1657996200: 1566.8, 1658507400: 1589.84, 1659717000: 1604.6299999999999, 1660476600: 1587.6599999999999, 1661020200: 1577.1, 1661531400: 1574.9699999999998, 1662136200: 1590.0099999999998, 1662834600: 1576.5499999999997, 1663439400: 1591.6099999999997, 1664622000: 1578.5899999999997, 1665226800: 1599.1199999999997, 1665831600: 1588.5399999999997, 1666205100: 1555.9099999999996, 1666524600: 1593.5499999999997, 1667041200: 1627.9599999999998, 1667649600: 1650.4099999999999, 1667928600: 1659.04, 1668187800: 1629.08, 1674840600: 1600.6399999999999, 1675445400: 1607.4499999999998, 1675875600: 1574.7199999999998, 1676205000: 1572.5099999999998, 1676721600: 1586.1099999999997, 1677259800: 1567.2799999999997, 1677931200: 1581.8199999999997, 1678563000: 1594.5299999999997, 1679229000: 1593.0999999999997, 1680280200: 1621.6499999999996, 1681039800: 1618.2299999999996, 1681644600: 1618.8099999999995, 1682161200: 1638.4099999999994, 1682854200: 1599.3999999999994, 1683370800: 1611.5399999999995, 1684002600: 1627.5599999999995, 1684668600: 1637.0199999999995, 1685280600: 1625.8099999999995}"
162,Werder Bremen,78,1640.72,69,"{1659792600: 1700.61, 1660397400: 1706.7199999999998, 1661002200: 1697.9699999999998, 1661700600: 1731.9099999999999, 1662211800: 1704.1, 1662748200: 1734.4599999999998, 1663421400: 1702.7299999999998, 1664641800: 1712.62, 1665167400: 1749.09, 1665840600: 1773.77, 1666195200: 1730.04, 1666445400: 1731.58, 1666981800: 1717.4299999999998, 1667669400: 1728.3899999999999, 1667935800: 1735.1899999999998, 1668263400: 1726.1, 1674322200: 1711.05, 1674675000: 1676.94, 1674916200: 1661.26, 1675607400: 1688.52, 1676125800: 1724.55, 1676741400: 1702.1399999999999, 1677335400: 1689.59, 1677940200: 1708.52, 1678638600: 1689.02, 1679081400: 1669.6, 1680449400: 1676.52, 1680960600: 1645.95, 1681651800: 1658.99, 1682170200: 1644.31, 1682785800: 1677.1, 1683390600: 1659.6699999999998, 1684078200: 1650.6299999999999, 1684589400: 1646.8999999999999, 1685194200: 1647.2099999999998}"
181,SV Darmstadt 98,79,1613.84,70,"{1657969200: 1620.05, 1658507400: 1580.85, 1659871800: 1594.76, 1660415400: 1613.7, 1660926600: 1632.3400000000001, 1661598000: 1660.9, 1662291000: 1652.22, 1662895800: 1640.04, 1663412400: 1640.94, 1664555400: 1652.15, 1665226800: 1676.73, 1665831600: 1687.31, 1666118700: 1705.77, 1666369800: 1725.17, 1667068200: 1712.23, 1667583000: 1707.1, 1668108600: 1715.1499999999999, 1668342600: 1726.53, 1674907200: 1712.17, 1675445400: 1717.3200000000002, 1675799100: 1742.18, 1676205000: 1728.8, 1676748600: 1733.95, 1677353400: 1745.32, 1677958200: 1737.12, 1678536000: 1717.8899999999999, 1679167800: 1675.57, 1680280200: 1690.27, 1681039800: 1703.62, 1681644600: 1711.85, 1682094600: 1692.25, 1682854200: 1700.71, 1683397800: 1728.52, 1684063800: 1677.35, 1684513800: 1652.54, 1685280600: 1660.59}"
175,Hamburger SV,78,1611.63,77,"{1658057400: 1664.95, 1658662200: 1691.0900000000001, 1659783600: 1656.5900000000001, 1660388400: 1667.2300000000002, 1660926600: 1691.2600000000002, 1661625000: 1662.7000000000003, 1662229800: 1689.2700000000002, 1662741000: 1697.0400000000002, 1663439400: 1714.5700000000002, 1664555400: 1727.5900000000001, 1665253800: 1745.2200000000003, 1665765000: 1731.5200000000002, 1666108800: 1684.6200000000001, 1666524600: 1670.7800000000002, 1667133000: 1634.7200000000003, 1667737800: 1661.2800000000002, 1668015000: 1668.4400000000003, 1668254400: 1643.9000000000003, 1674995400: 1654.6000000000004, 1675600200: 1664.2600000000004, 1676143800: 1686.0200000000004, 1676809800: 1688.0700000000004, 1677353400: 1693.9800000000005, 1677931200: 1702.1800000000005, 1678624200: 1710.2400000000005, 1679140800: 1673.8100000000004, 1680280200: 1661.6900000000005, 1680951600: 1665.1100000000006, 1681583400: 1677.7700000000007, 1682094600: 1645.0300000000007, 1682766000: 1660.4400000000007, 1683304200: 1636.1000000000008, 1684063800: 1627.9200000000008, 1684607400: 1648.3300000000008, 1685280600: 1655.3700000000008, 1685645100: 1665.010000000001, 1685990700: 1643.220000000001}"
170,FC Augsburg,78,1596.00,70,"{1659792600: 1677.18, 1660397400: 1644.17, 1661002200: 1678.8700000000001, 1661607000: 1656.6200000000001, 1662298200: 1644.22, 1662748200: 1600.94, 1663421400: 1632.67, 1664724600: 1664.3000000000002, 1665235800: 1690.4500000000003, 1665927000: 1684.6500000000003, 1666205100: 1674.6700000000003, 1666445400: 1657.0200000000002, 1667050200: 1662.6000000000001, 1667658600: 1646.67, 1668022200: 1629.41, 1668263400: 1644.8000000000002, 1674397800: 1617.6100000000001, 1674675000: 1611.71, 1674916200: 1632.97, 1675452600: 1624.28, 1676125800: 1649.06, 1676662200: 1629.79, 1677335400: 1641.29, 1677940200: 1617.18, 1678545000: 1636.68, 1679149800: 1632.97, 1680355800: 1628.41, 1680960600: 1642.3300000000002, 1681565400: 1604.5200000000002, 1682101800: 1601.1900000000003, 1682775000: 1599.6500000000003, 1683379800: 1613.1200000000003, 1683984600: 1642.2000000000003, 1684683000: 1625.7500000000002, 1685194200: 1609.8700000000001}"
159,Hertha Berlin,78,1584.81,72,"{1659283260: 1606.71, 1659792600: 1604.8600000000001, 1660397400: 1597.42, 1660933800: 1596.8500000000001, 1661607000: 1589.8400000000001, 1662298200: 1579.0700000000002, 1662816600: 1622.3500000000001, 1663353000: 1626.4800000000002, 1664717400: 1636.5000000000002, 1665329400: 1636.2200000000003, 1665851400: 1642.9200000000003, 1666539000: 1636.6900000000003, 1666981800: 1648.2400000000002, 1667658600: 1637.2800000000002, 1667935800: 1629.65, 1668263400: 1615.51, 1674311400: 1645.04, 1674588600: 1623.1499999999999, 1674916200: 1599.04, 1675521000: 1582.6399999999999, 1676212200: 1575.1599999999999, 1676824200: 1616.4599999999998, 1677335400: 1610.3999999999999, 1678026600: 1634.5099999999998, 1678545000: 1621.1699999999998, 1679149800: 1623.5099999999998, 1680355800: 1595.2799999999997, 1680971400: 1610.8099999999997, 1681497000: 1601.4299999999996, 1682170200: 1576.7199999999996, 1682861400: 1543.9299999999996, 1683379800: 1541.1899999999996, 1683916200: 1562.9099999999996, 1684589400: 1551.1399999999996, 1685194200: 1549.4099999999996}"
185,SC Paderborn 07,79,1579.56,71,"{1658057400: 1578.37, 1658507400: 1597.1299999999999, 1659783600: 1582.34, 1660321800: 1597.73, 1660993200: 1620.8600000000001, 1661598000: 1644.1000000000001, 1662202800: 1645.65, 1662807600: 1650.96, 1663500600: 1660.1100000000001, 1664555400: 1633.1100000000001, 1665226800: 1608.5300000000002, 1665919800: 1642.3500000000001, 1666195200: 1656.7600000000002, 1666436400: 1655.2200000000003, 1667133000: 1653.1400000000003, 1667649600: 1626.5800000000004, 1667928600: 1598.7700000000004, 1668342600: 1549.9300000000005, 1674840600: 1529.9400000000005, 1675184400: 1550.6600000000005, 1675445400: 1529.9700000000005, 1676116800: 1562.7000000000005, 1676655000: 1586.7600000000004, 1677326400: 1603.6300000000003, 1677864600: 1607.5700000000004, 1678536000: 1582.0300000000004, 1679140800: 1582.7200000000005, 1680435000: 1556.5100000000004, 1681039800: 1569.0200000000004, 1681556400: 1560.7900000000004, 1682249400: 1571.4400000000005, 1682699400: 1565.8500000000006, 1683304200: 1585.1700000000005, 1684063800: 1593.3500000000006, 1684580400: 1614.1400000000006, 1685280600: 1612.3400000000006}"
785,Karlsruher SC,79,1569.17,71,"{1658057400: 1472.88, 1658662200: 1454.1200000000001, 1659717000: 1430.8600000000001, 1660388400: 1439.5400000000002, 1660993200: 1461.5600000000002, 1661598000: 1519.3600000000001, 1662229800: 1542.0200000000002, 1662807600: 1534.2500000000002, 1663345800: 1533.5200000000002, 1664710200: 1515.0400000000002, 1665160200: 1536.5900000000001, 1665831600: 1560.4900000000002, 1666195200: 1542.0300000000002, 1666524600: 1544.9700000000003, 1667133000: 1510.5600000000002, 1667649600: 1498.4500000000003, 1667928600: 1458.4200000000003, 1668254400: 1444.0000000000002, 1674840600: 1442.3900000000003, 1675600200: 1421.6700000000003, 1676050200: 1427.1200000000003, 1676809800: 1447.0800000000004, 1677259800: 1491.7600000000004, 1678019400: 1500.0000000000005, 1678624200: 1534.6300000000006, 1679074200: 1571.0600000000006, 1680346800: 1554.2500000000007, 1680951600: 1543.4400000000007, 1681644600: 1543.2700000000007, 1682094600: 1563.6500000000008, 1682854200: 1555.1900000000007, 1683370800: 1543.0500000000006, 1683975600: 1555.4800000000007, 1684668600: 1537.1500000000008, 1685280600: 1556.6700000000008}"
1319,SV Wehen,79,1561.15,2,"{1685731500: 1520.0, 1686077100: 1541.32}"
